Price,Close,High,Low,Open,Volume
Ticker,^KS11,^KS11,^KS11,^KS11,^KS11
2008-02-11,1640.6700439453125,1651.719970703125,1633.4599609375,1648.510009765625,234300.0
2008-02-12,1643.2900390625,1654.6199951171875,1641.050048828125,1653.5999755859375,291300.0
2008-02-13,1631.780029296875,1663.949951171875,1629.5699462890625,1663.2900390625,319000.0
2008-02-14,1697.449951171875,1697.449951171875,1660.449951171875,1660.449951171875,503900.0
2008-02-15,1694.77001953125,1696.3699951171875,1668.4100341796875,1672.3900146484375,485500.0
2008-02-18,1696.239990234375,1714.199951171875,1681.02001953125,1701.75,374000.0
2008-02-19,1720.52001953125,1722.7099609375,1708.9300537109375,1717.0999755859375,362800.0
2008-02-20,1687.9100341796875,1718.1500244140625,1683.699951171875,1704.6600341796875,321600.0
2008-02-21,1704.3599853515625,1713.6400146484375,1694.5799560546875,1708.010009765625,241900.0
2008-02-22,1686.449951171875,1687.6300048828125,1670.68994140625,1687.6300048828125,281400.0
2008-02-25,1709.1300048828125,1715.0,1701.6400146484375,1701.75,299200.0
2008-02-26,1709.1300048828125,1726.469970703125,1704.5,1724.550048828125,283700.0
2008-02-27,1720.8900146484375,1732.800048828125,1715.81005859375,1725.9599609375,306600.0
2008-02-28,1736.1700439453125,1739.5999755859375,1713.25,1726.0799560546875,257400.0
2008-02-29,1711.6199951171875,1721.8499755859375,1708.2099609375,1717.68994140625,315800.0
2008-03-03,1671.72998046875,1676.300048828125,1657.7900390625,1676.300048828125,237100.0
2008-03-04,1676.1800537109375,1686.5899658203125,1665.0999755859375,1677.0999755859375,278600.0
2008-03-05,1677.0999755859375,1687.199951171875,1667.8699951171875,1680.6300048828125,263600.0
2008-03-06,1697.43994140625,1705.969970703125,1680.1099853515625,1681.3900146484375,359700.0
2008-03-07,1663.969970703125,1682.1700439453125,1650.739990234375,1682.1700439453125,304200.0
2008-03-10,1625.1700439453125,1650.56005859375,1621.4000244140625,1634.4200439453125,318100.0
2008-03-11,1641.47998046875,1643.6600341796875,1602.3499755859375,1605.31005859375,279800.0
2008-03-12,1658.8299560546875,1687.6300048828125,1658.1700439453125,1685.43994140625,325300.0
2008-03-13,1615.6199951171875,1657.2099609375,1609.1700439453125,1657.2099609375,309600.0
2008-03-14,1600.260009765625,1638.6600341796875,1578.449951171875,1637.780029296875,297700.0
2008-03-17,1574.43994140625,1588.530029296875,1537.530029296875,1588.530029296875,298700.0
2008-03-18,1588.75,1590.280029296875,1566.9599609375,1585.3199462890625,243100.0
2008-03-19,1622.22998046875,1632.6800537109375,1614.9599609375,1626.280029296875,280400.0
2008-03-20,1623.3900146484375,1624.47998046875,1592.93994140625,1602.2900390625,243400.0
2008-03-21,1645.68994140625,1645.780029296875,1634.510009765625,1644.050048828125,283900.0
2008-03-24,1655.300048828125,1663.5699462890625,1645.8900146484375,1653.8199462890625,258100.0
2008-03-25,1674.9300537109375,1680.77001953125,1667.9300537109375,1676.739990234375,320000.0
2008-03-26,1679.6700439453125,1681.9100341796875,1670.31005859375,1676.81005859375,280400.0
2008-03-27,1676.239990234375,1677.31005859375,1660.449951171875,1671.97998046875,257900.0
2008-03-28,1701.8299560546875,1704.280029296875,1670.8900146484375,1671.06005859375,350500.0
2008-03-31,1703.989990234375,1709.31005859375,1685.18994140625,1705.1700439453125,291700.0
2008-04-01,1702.25,1717.8299560546875,1694.530029296875,1701.6400146484375,320400.0
2008-04-02,1742.18994140625,1743.5400390625,1734.4200439453125,1738.6400146484375,326500.0
2008-04-03,1763.6300048828125,1765.530029296875,1742.4300537109375,1745.719970703125,253800.0
2008-04-04,1766.489990234375,1768.06005859375,1756.739990234375,1762.93994140625,256800.0
2008-04-07,1773.56005859375,1786.5699462890625,1763.3800048828125,1769.739990234375,275300.0
2008-04-08,1754.7099609375,1770.97998046875,1749.6400146484375,1770.97998046875,267200.0
2008-04-09,1754.7099609375,1770.97998046875,1749.6400146484375,1770.97998046875,267200.0
2008-04-10,1764.6400146484375,1764.6400146484375,1735.780029296875,1745.5999755859375,214900.0
2008-04-11,1779.7099609375,1779.9200439453125,1759.2900390625,1768.1300048828125,272400.0
2008-04-14,1746.7099609375,1755.280029296875,1739.030029296875,1746.8800048828125,223500.0
2008-04-15,1742.1700439453125,1754.300048828125,1734.1300048828125,1749.2900390625,238500.0
2008-04-16,1758.56005859375,1765.81005859375,1753.7900390625,1757.8299560546875,286300.0
2008-04-17,1768.6700439453125,1783.8499755859375,1765.5899658203125,1782.510009765625,265000.0
2008-04-18,1771.9000244140625,1778.81005859375,1762.93994140625,1772.8900146484375,237600.0
2008-04-21,1800.47998046875,1802.81005859375,1791.4000244140625,1793.18994140625,299000.0
2008-04-22,1787.489990234375,1803.3499755859375,1785.469970703125,1799.719970703125,346700.0
2008-04-23,1800.7900390625,1809.02001953125,1784.22998046875,1784.22998046875,340400.0
2008-04-24,1799.3399658203125,1812.6199951171875,1794.6400146484375,1808.8800048828125,497200.0
2008-04-25,1824.6800537109375,1825.8299560546875,1809.0,1809.0,328000.0
2008-04-28,1823.1700439453125,1831.8399658203125,1814.199951171875,1829.449951171875,371600.0
2008-04-29,1811.510009765625,1831.22998046875,1803.0799560546875,1829.010009765625,272400.0
2008-04-30,1825.469970703125,1825.5799560546875,1803.489990234375,1808.739990234375,245000.0
2008-05-01,1825.469970703125,1825.5799560546875,1803.489990234375,1808.739990234375,245000.0
2008-05-02,1848.27001953125,1851.6400146484375,1843.1400146484375,1851.6400146484375,267800.0
2008-05-05,1848.27001953125,1851.6400146484375,1843.1400146484375,1851.6400146484375,267800.0
2008-05-06,1859.06005859375,1859.27001953125,1843.3599853515625,1849.81005859375,303700.0
2008-05-07,1854.010009765625,1868.0899658203125,1839.760009765625,1863.77001953125,384100.0
2008-05-08,1848.0,1854.550048828125,1830.4599609375,1831.1700439453125,319200.0
2008-05-09,1823.699951171875,1854.72998046875,1818.27001953125,1854.72998046875,280100.0
2008-05-12,1823.699951171875,1854.72998046875,1818.27001953125,1854.72998046875,280100.0
2008-05-13,1842.800048828125,1842.800048828125,1813.97998046875,1829.3699951171875,265300.0
2008-05-14,1843.75,1848.02001953125,1828.0699462890625,1841.43994140625,297700.0
2008-05-15,1885.7099609375,1886.949951171875,1852.6700439453125,1852.739990234375,414800.0
2008-05-16,1888.8800048828125,1899.5699462890625,1882.68994140625,1893.989990234375,301700.0
2008-05-19,1885.3699951171875,1901.1300048828125,1875.050048828125,1893.5400390625,356000.0
2008-05-20,1873.1500244140625,1889.8499755859375,1857.050048828125,1886.52001953125,336300.0
2008-05-21,1847.510009765625,1861.5799560546875,1844.949951171875,1848.969970703125,316000.0
2008-05-22,1835.4200439453125,1836.6300048828125,1810.6800537109375,1826.06005859375,357300.0
2008-05-23,1827.93994140625,1840.780029296875,1826.1600341796875,1836.4200439453125,299100.0
2008-05-26,1800.5799560546875,1820.739990234375,1791.4000244140625,1813.6300048828125,281800.0
2008-05-27,1825.22998046875,1825.47998046875,1806.199951171875,1806.199951171875,260300.0
2008-05-28,1805.6400146484375,1835.7099609375,1802.010009765625,1835.3800048828125,299600.0
2008-05-29,1841.219970703125,1842.56005859375,1819.3299560546875,1819.3299560546875,299000.0
2008-05-30,1852.02001953125,1852.3599853515625,1833.4200439453125,1846.97998046875,287600.0
2008-06-02,1847.530029296875,1853.5,1831.6600341796875,1848.300048828125,234500.0
2008-06-03,1819.3900146484375,1836.7099609375,1814.5,1832.31005859375,258900.0
2008-06-04,1833.81005859375,1836.1300048828125,1813.1199951171875,1821.300048828125,235900.0
2008-06-05,1832.31005859375,1832.8199462890625,1816.3499755859375,1830.1400146484375,275000.0
2008-06-06,1832.31005859375,1832.8199462890625,1816.3499755859375,1830.1400146484375,275000.0
2008-06-09,1808.9599609375,1810.2099609375,1785.1600341796875,1787.9000244140625,249300.0
2008-06-10,1774.3800048828125,1814.06005859375,1765.3499755859375,1813.3599853515625,322800.0
2008-06-11,1781.6700439453125,1786.97998046875,1760.6600341796875,1781.1400146484375,282800.0
2008-06-12,1739.3599853515625,1761.2900390625,1739.3599853515625,1755.9000244140625,379800.0
2008-06-13,1747.3499755859375,1760.719970703125,1730.25,1753.6700439453125,402000.0
2008-06-16,1760.8199462890625,1768.6300048828125,1755.550048828125,1763.8599853515625,375400.0
2008-06-17,1750.7099609375,1767.5,1738.7099609375,1766.3399658203125,334900.0
2008-06-18,1774.1300048828125,1775.1099853515625,1742.6800537109375,1745.5,343000.0
2008-06-19,1740.719970703125,1757.260009765625,1731.510009765625,1756.3599853515625,401500.0
2008-06-20,1731.0,1755.5999755859375,1723.4100341796875,1752.949951171875,331000.0
2008-06-23,1715.5899658203125,1720.739990234375,1694.7900390625,1705.6099853515625,303200.0
2008-06-24,1710.8399658203125,1717.22998046875,1699.81005859375,1706.9200439453125,364200.0
2008-06-25,1717.7900390625,1717.81005859375,1695.010009765625,1710.449951171875,345400.0
2008-06-26,1717.6600341796875,1734.8599853515625,1714.3800048828125,1717.5699462890625,328800.0
2008-06-27,1684.449951171875,1685.8800048828125,1669.68994140625,1673.27001953125,285300.0
2008-06-30,1674.9200439453125,1689.6099853515625,1671.1099853515625,1682.8599853515625,261900.0
2008-07-01,1666.4599609375,1681.449951171875,1652.030029296875,1675.699951171875,278000.0
2008-07-02,1623.5999755859375,1667.969970703125,1607.8800048828125,1665.52001953125,336000.0
2008-07-03,1606.5400390625,1616.6500244140625,1580.8299560546875,1591.2099609375,352000.0
2008-07-04,1577.93994140625,1610.6500244140625,1574.5999755859375,1604.469970703125,247000.0
2008-07-07,1579.719970703125,1583.489990234375,1560.0,1568.25,250000.0
2008-07-08,1533.469970703125,1577.0400390625,1509.199951171875,1577.0400390625,332000.0
2008-07-09,1519.3800048828125,1563.0699462890625,1519.050048828125,1557.0699462890625,328800.0
2008-07-10,1537.4300537109375,1542.3399658203125,1495.43994140625,1498.780029296875,354200.0
2008-07-11,1567.510009765625,1573.06005859375,1526.6700439453125,1543.010009765625,326500.0
2008-07-14,1558.6199951171875,1581.699951171875,1554.010009765625,1562.8800048828125,257100.0
2008-07-15,1509.3299560546875,1550.949951171875,1506.4100341796875,1550.949951171875,297900.0
2008-07-16,1507.4000244140625,1529.8699951171875,1488.75,1518.5699462890625,296900.0
2008-07-17,1525.56005859375,1546.8399658203125,1524.8499755859375,1541.3800048828125,319700.0
2008-07-18,1509.989990234375,1542.9100341796875,1504.0,1542.72998046875,304100.0
2008-07-21,1562.9200439453125,1569.449951171875,1530.050048828125,1530.6800537109375,296100.0
2008-07-22,1561.22998046875,1563.75,1549.0,1551.0899658203125,252500.0
2008-07-23,1591.760009765625,1598.8900146484375,1577.93994140625,1586.27001953125,351600.0
2008-07-24,1626.1400146484375,1627.8699951171875,1603.239990234375,1603.52001953125,347700.0
2008-07-25,1597.9300537109375,1610.449951171875,1589.47998046875,1595.280029296875,266600.0
2008-07-28,1598.2900390625,1611.1500244140625,1588.56005859375,1609.5699462890625,252300.0
2008-07-29,1567.199951171875,1573.6199951171875,1542.8900146484375,1572.1600341796875,261600.0
2008-07-30,1577.699951171875,1595.8399658203125,1572.1700439453125,1594.0400390625,265700.0
2008-07-31,1594.6700439453125,1600.1500244140625,1577.81005859375,1583.989990234375,233000.0
2008-08-01,1573.77001953125,1587.489990234375,1562.2900390625,1578.550048828125,231200.0
2008-08-04,1543.050048828125,1571.22998046875,1531.52001953125,1567.010009765625,246500.0
2008-08-05,1535.5400390625,1556.9599609375,1533.4300537109375,1540.3199462890625,244800.0
2008-08-06,1578.7099609375,1580.25,1560.8800048828125,1567.300048828125,276600.0
2008-08-07,1564.0,1582.510009765625,1553.2099609375,1577.3599853515625,219000.0
2008-08-08,1568.719970703125,1573.1800537109375,1544.0999755859375,1547.699951171875,221300.0
2008-08-11,1581.0899658203125,1597.31005859375,1581.0899658203125,1592.300048828125,254500.0
2008-08-12,1577.1199951171875,1590.1199951171875,1570.8800048828125,1581.0999755859375,251600.0
2008-08-13,1562.719970703125,1581.4599609375,1553.93994140625,1572.8699951171875,231600.0
2008-08-14,1572.18994140625,1578.300048828125,1553.6500244140625,1553.6500244140625,247600.0
2008-08-15,1572.18994140625,1578.300048828125,1553.6500244140625,1553.6500244140625,247600.0
2008-08-18,1567.7099609375,1582.760009765625,1561.5699462890625,1579.1300048828125,260800.0
2008-08-19,1541.4100341796875,1554.9200439453125,1528.31005859375,1554.2099609375,261100.0
2008-08-20,1540.7099609375,1549.530029296875,1524.8699951171875,1531.8699951171875,243700.0
2008-08-21,1512.5899658203125,1540.449951171875,1511.68994140625,1539.550048828125,259500.0
2008-08-22,1496.9100341796875,1508.6700439453125,1477.550048828125,1508.6700439453125,226300.0
2008-08-25,1502.1099853515625,1510.97998046875,1496.6300048828125,1505.1300048828125,198300.0
2008-08-26,1490.25,1502.3299560546875,1474.6400146484375,1477.0400390625,213100.0
2008-08-27,1493.9200439453125,1498.3800048828125,1466.4599609375,1487.780029296875,241600.0
2008-08-28,1474.1500244140625,1503.739990234375,1473.0,1503.260009765625,216100.0
2008-08-29,1474.239990234375,1496.1400146484375,1470.8699951171875,1488.25,242100.0
2008-09-01,1414.4300537109375,1456.68994140625,1413.4300537109375,1453.1400146484375,316600.0
2008-09-02,1407.1400146484375,1430.4300537109375,1392.550048828125,1418.260009765625,373400.0
2008-09-03,1426.8900146484375,1430.93994140625,1396.1300048828125,1403.8900146484375,367100.0
2008-09-04,1426.4300537109375,1436.6199951171875,1409.3299560546875,1421.1600341796875,372900.0
2008-09-05,1404.3800048828125,1415.239990234375,1393.3299560546875,1394.3900146484375,298500.0
2008-09-08,1476.6500244140625,1481.4100341796875,1437.5899658203125,1437.5899658203125,399100.0
2008-09-09,1454.5,1469.5400390625,1446.530029296875,1469.5400390625,443700.0
2008-09-10,1464.97998046875,1466.260009765625,1430.050048828125,1432.9000244140625,421200.0
2008-09-11,1443.239990234375,1467.9000244140625,1439.3800048828125,1459.68994140625,363000.0
2008-09-12,1477.9200439453125,1480.77001953125,1463.5799560546875,1468.4100341796875,311700.0
2008-09-15,1477.9200439453125,1480.77001953125,1463.5799560546875,1468.4100341796875,311700.0
2008-09-16,1387.75,1401.7900390625,1372.550048828125,1381.239990234375,392800.0
2008-09-17,1425.260009765625,1441.239990234375,1412.5999755859375,1420.489990234375,398300.0
2008-09-18,1392.4200439453125,1400.3499755859375,1366.8800048828125,1385.469970703125,413400.0
2008-09-19,1455.780029296875,1464.5899658203125,1435.719970703125,1441.31005859375,468700.0
2008-09-22,1460.3399658203125,1488.93994140625,1457.0999755859375,1472.0799560546875,354300.0
2008-09-23,1481.3699951171875,1484.010009765625,1445.5,1447.9000244140625,470400.0
2008-09-24,1495.97998046875,1501.0899658203125,1472.31005859375,1479.0400390625,498500.0
2008-09-25,1501.6300048828125,1503.8299560546875,1469.22998046875,1487.72998046875,419100.0
2008-09-26,1476.3299560546875,1498.739990234375,1469.8299560546875,1492.4200439453125,405900.0
2008-09-29,1456.3599853515625,1496.300048828125,1449.3299560546875,1491.1099853515625,365900.0
2008-09-30,1448.06005859375,1448.06005859375,1376.719970703125,1383.969970703125,412800.0
2008-10-01,1439.6700439453125,1453.4000244140625,1429.5699462890625,1453.4000244140625,314200.0
2008-10-02,1419.6500244140625,1458.6800537109375,1410.3499755859375,1450.1600341796875,317900.0
2008-10-03,1419.6500244140625,1458.6800537109375,1410.3499755859375,1450.1600341796875,317900.0
2008-10-06,1358.75,1389.6800537109375,1351.719970703125,1389.6800537109375,312400.0
2008-10-07,1366.0999755859375,1371.239990234375,1321.81005859375,1340.9200439453125,349600.0
2008-10-08,1286.68994140625,1334.3399658203125,1281.469970703125,1323.9599609375,431500.0
2008-10-09,1294.8900146484375,1324.3599853515625,1274.4599609375,1289.6700439453125,451800.0
2008-10-10,1241.469970703125,1248.530029296875,1178.510009765625,1248.530029296875,461300.0
2008-10-13,1288.530029296875,1294.18994140625,1252.43994140625,1272.949951171875,384700.0
2008-10-14,1367.68994140625,1367.699951171875,1339.8599853515625,1342.31005859375,460900.0
2008-10-15,1340.280029296875,1353.43994140625,1327.4200439453125,1338.4599609375,347700.0
2008-10-16,1213.780029296875,1265.8499755859375,1205.1400146484375,1258.3800048828125,409100.0
2008-10-17,1180.6700439453125,1245.1500244140625,1166.8800048828125,1245.1500244140625,420200.0
2008-10-20,1207.6300048828125,1211.0899658203125,1149.3900146484375,1195.9000244140625,373000.0
2008-10-21,1196.0999755859375,1232.72998046875,1181.8800048828125,1223.75,389200.0
2008-10-22,1134.5899658203125,1195.280029296875,1095.56005859375,1190.5,374900.0
2008-10-23,1049.7099609375,1089.5699462890625,1028.5,1089.5699462890625,401500.0
2008-10-24,938.75,1051.9200439453125,925.5700073242188,1051.5799560546875,443200.0
2008-10-27,946.4500122070312,966.4099731445312,892.1599731445312,937.1799926757812,540700.0
2008-10-28,999.1599731445312,1012.72998046875,901.489990234375,916.8499755859375,649400.0
2008-10-29,968.969970703125,1078.3299560546875,920.3499755859375,1047.47998046875,763400.0
2008-10-30,1084.719970703125,1094.8900146484375,992.8900146484375,1036.8299560546875,621600.0
2008-10-31,1113.06005859375,1158.6600341796875,1061.4599609375,1083.1400146484375,864800.0
2008-11-03,1129.0799560546875,1158.8699951171875,1109.3199462890625,1117.1300048828125,568200.0
2008-11-04,1153.3499755859375,1154.449951171875,1114.4100341796875,1135.530029296875,603600.0
2008-11-05,1181.5,1217.8199462890625,1159.6700439453125,1184.9200439453125,790200.0
2008-11-06,1092.219970703125,1140.8499755859375,1081.7900390625,1133.780029296875,657600.0
2008-11-07,1134.489990234375,1134.5,1038.719970703125,1054.3499755859375,846300.0
2008-11-10,1152.4599609375,1165.5699462890625,1124.1300048828125,1152.260009765625,717500.0
2008-11-11,1128.72998046875,1160.300048828125,1114.5,1133.3399658203125,600700.0
2008-11-12,1123.8599853515625,1143.1800537109375,1096.6300048828125,1103.8800048828125,605700.0
2008-11-13,1088.43994140625,1088.4599609375,1040.3399658203125,1074.75,566800.0
2008-11-14,1088.260009765625,1129.4000244140625,1078.43994140625,1126.93994140625,440500.0
2008-11-17,1078.3199462890625,1104.6600341796875,1050.4000244140625,1074.3299560546875,413400.0
2008-11-18,1036.1600341796875,1075.6800537109375,1036.0999755859375,1053.2900390625,377400.0
2008-11-19,1016.8200073242188,1038.739990234375,994.5700073242188,1038.739990234375,404600.0
2008-11-20,948.6900024414062,984.510009765625,947.4400024414062,967.4600219726562,424100.0
2008-11-21,1003.72998046875,1013.1199951171875,914.02001953125,929.739990234375,602100.0
2008-11-24,970.1400146484375,1014.489990234375,969.489990234375,996.22998046875,464200.0
2008-11-25,983.3200073242188,1029.4599609375,966.280029296875,1016.0900268554688,486200.0
2008-11-26,1029.780029296875,1030.699951171875,993.0700073242188,993.0700073242188,515500.0
2008-11-27,1063.47998046875,1070.6700439453125,1046.4599609375,1058.6300048828125,563600.0
2008-11-28,1076.0699462890625,1084.030029296875,1061.52001953125,1066.8399658203125,555200.0
2008-12-01,1058.6199951171875,1083.010009765625,1058.6199951171875,1074.0,627300.0
2008-12-02,1023.2000122070312,1038.4100341796875,1007.260009765625,1007.7100219726562,421100.0
2008-12-03,1022.6699829101562,1038.4100341796875,1013.5599975585938,1038.4100341796875,478700.0
2008-12-04,1006.5399780273438,1042.1600341796875,997.0,1042.1600341796875,402200.0
2008-12-05,1028.1300048828125,1032.6800537109375,1008.2999877929688,1017.47998046875,401600.0
2008-12-08,1105.050048828125,1111.27001953125,1037.6400146484375,1041.4100341796875,541800.0
2008-12-09,1105.8399658203125,1120.6600341796875,1092.489990234375,1116.0899658203125,486500.0
2008-12-10,1145.8699951171875,1155.0799560546875,1105.7099609375,1112.43994140625,562100.0
2008-12-11,1154.4300537109375,1166.27001953125,1135.5,1145.06005859375,576700.0
2008-12-12,1103.8199462890625,1152.989990234375,1089.93994140625,1128.6600341796875,622300.0
2008-12-15,1158.18994140625,1164.719970703125,1138.4200439453125,1138.4200439453125,485400.0
2008-12-16,1161.56005859375,1165.2900390625,1137.050048828125,1148.6800537109375,626700.0
2008-12-17,1169.75,1196.3699951171875,1146.0400390625,1190.0899658203125,647800.0
2008-12-18,1175.9100341796875,1189.8299560546875,1164.5999755859375,1183.3800048828125,557800.0
2008-12-19,1180.969970703125,1194.52001953125,1171.3800048828125,1174.239990234375,685000.0
2008-12-22,1179.6099853515625,1201.1400146484375,1167.6300048828125,1189.8499755859375,450600.0
2008-12-23,1144.31005859375,1175.3199462890625,1140.1300048828125,1168.1500244140625,436400.0
2008-12-24,1128.510009765625,1143.6800537109375,1113.1700439453125,1140.0799560546875,407800.0
2008-12-25,1128.510009765625,1143.6800537109375,1113.1700439453125,1140.0799560546875,407800.0
2008-12-26,1117.8599853515625,1134.5699462890625,1108.8599853515625,1128.5400390625,345500.0
2008-12-29,1117.5899658203125,1118.3499755859375,1084.260009765625,1109.4000244140625,312500.0
2008-12-30,1124.469970703125,1144.239990234375,1121.3199462890625,1124.5999755859375,357900.0
2008-12-31,1124.469970703125,1144.239990234375,1121.3199462890625,1124.5999755859375,357900.0
2009-01-01,1124.469970703125,1144.239990234375,1121.3199462890625,1124.5999755859375,357900.0
2009-01-02,1157.4000244140625,1157.4000244140625,1118.8399658203125,1132.8699951171875,340800.0
2009-01-05,1173.5699462890625,1185.219970703125,1166.6600341796875,1180.97998046875,414800.0
2009-01-06,1194.280029296875,1203.5899658203125,1179.93994140625,1183.52001953125,444200.0
2009-01-07,1228.1700439453125,1228.56005859375,1195.199951171875,1198.8499755859375,568600.0
