Price,Close,High,Low,Open,Volume
Ticker,^HSI,^HSI,^HSI,^HSI,^HSI
2011-02-23,22906.900390625,23055.470703125,22837.08984375,22983.369140625,1287200000.0
2011-02-24,22601.0390625,23036.9296875,22575.990234375,22856.779296875,1506200000.0
2011-02-25,23012.369140625,23091.3203125,22712.9609375,22727.0390625,1403500000.0
2011-02-28,23338.01953125,23388.3203125,22886.369140625,22900.150390625,1782700000.0
2011-03-01,23396.419921875,23478.69921875,23244.109375,23317.9609375,1802500000.0
2011-03-02,23048.66015625,23114.4296875,22915.650390625,23114.4296875,1492000000.0
2011-03-03,23122.419921875,23329.380859375,23097.150390625,23102.830078125,1643400000.0
2011-03-04,23408.859375,23506.669921875,23374.599609375,23406.76953125,1855100000.0
2011-03-07,23313.189453125,23491.7109375,23229.0703125,23257.140625,1321100000.0
2011-03-08,23711.69921875,23731.890625,23307.69921875,23401.490234375,1782700000.0
2011-03-09,23810.109375,23934.0703125,23775.69921875,23863.9296875,2028500000.0
2011-03-10,23614.890625,23818.640625,23564.94921875,23818.640625,1406100000.0
2011-03-11,23249.779296875,23514.73046875,23105.990234375,23437.5,1671000000.0
2011-03-14,23345.880859375,23345.880859375,23078.939453125,23207.150390625,1201200000.0
2011-03-15,22678.25,23110.7109375,22253.470703125,23110.7109375,2969000000.0
2011-03-16,22700.880859375,22814.5,22541.55078125,22814.5,1775000000.0
2011-03-17,22284.4296875,22393.98046875,22123.259765625,22237.240234375,1700500000.0
2011-03-18,22300.23046875,22464.349609375,22273.69921875,22387.98046875,2025000000.0
2011-03-21,22685.220703125,22711.83984375,22395.30078125,22401.060546875,1744900000.0
2011-03-22,22857.900390625,22880.58984375,22654.220703125,22732.94921875,1450400000.0
2011-03-23,22825.400390625,22849.23046875,22714.859375,22797.939453125,1383300000.0
2011-03-24,22915.279296875,23050.869140625,22890.830078125,23005.490234375,1848400000.0
2011-03-25,23158.669921875,23179.259765625,23068.08984375,23135.380859375,2696400000.0
2011-03-28,23068.189453125,23261.6796875,22952.4296875,23114.0703125,1989100000.0
2011-03-29,23060.359375,23137.150390625,22965.33984375,22997.349609375,1352900000.0
2011-03-30,23451.4296875,23505.109375,23180.919921875,23192.7890625,2044000000.0
2011-03-31,23527.51953125,23618.060546875,23450.4609375,23618.060546875,2338800000.0
2011-04-01,23801.900390625,23827.2109375,23474.33984375,23664.48046875,2190700000.0
2011-04-04,24150.580078125,24164.369140625,23917.009765625,23917.009765625,2068500000.0
2011-04-05,24150.580078125,24164.369140625,23917.009765625,23917.009765625,2068500000.0
2011-04-06,24285.05078125,24322.259765625,24102.599609375,24182.830078125,2113400000.0
2011-04-07,24281.80078125,24368.759765625,24195.609375,24317.8203125,1589700000.0
2011-04-08,24396.0703125,24468.640625,24251.740234375,24306.439453125,1596100000.0
2011-04-11,24303.0703125,24466.470703125,24250.05078125,24394.990234375,1506800000.0
2011-04-12,23976.369140625,24142.55078125,23916.55078125,24142.55078125,1609200000.0
2011-04-13,24135.029296875,24200.3203125,23842.2890625,23981.05078125,1598500000.0
2011-04-14,24014.0,24070.759765625,23912.26953125,23951.880859375,1219000000.0
2011-04-15,24008.0703125,24236.5390625,23902.029296875,24086.55078125,1280600000.0
2011-04-18,23830.310546875,24145.4296875,23769.48046875,23977.869140625,1280800000.0
2011-04-19,23520.619140625,23654.859375,23468.19921875,23654.859375,1461900000.0
2011-04-20,23896.099609375,23904.76953125,23682.7890625,23709.2890625,1236500000.0
2011-04-21,24138.310546875,24185.490234375,24031.419921875,24090.55078125,1515000000.0
2011-04-22,24138.310546875,24185.490234375,24031.419921875,24090.55078125,1515000000.0
2011-04-25,24138.310546875,24185.490234375,24031.419921875,24090.55078125,1515000000.0
2011-04-26,24007.380859375,24070.029296875,23844.30078125,23964.619140625,1136300000.0
2011-04-27,23892.83984375,24260.76953125,23825.130859375,24193.279296875,1245100000.0
2011-04-28,23805.630859375,24132.05078125,23761.130859375,24103.029296875,1570600000.0
2011-04-29,23720.810546875,23808.9296875,23633.740234375,23729.76953125,1468500000.0
2011-05-02,23720.810546875,23808.9296875,23633.740234375,23729.76953125,1468500000.0
2011-05-03,23633.25,23924.48046875,23599.279296875,23794.859375,1309000000.0
2011-05-04,23315.240234375,23582.599609375,23230.380859375,23582.599609375,1880800000.0
2011-05-05,23261.609375,23348.330078125,23167.9296875,23228.009765625,1561100000.0
2011-05-06,23159.140625,23207.439453125,22985.66015625,23035.939453125,1282800000.0
2011-05-09,23336.0,23392.69921875,23239.150390625,23249.98046875,1008600000.0
2011-05-10,23336.0,23392.69921875,23239.150390625,23249.98046875,1008600000.0
2011-05-11,23291.80078125,23509.009765625,23233.419921875,23509.009765625,1308700000.0
2011-05-12,23073.759765625,23127.98046875,22985.5390625,23112.130859375,1213500000.0
2011-05-13,23276.26953125,23295.029296875,22888.080078125,23120.0,1231700000.0
2011-05-16,22960.630859375,23134.640625,22937.140625,23054.060546875,1076100000.0
2011-05-17,22901.080078125,22967.880859375,22768.029296875,22896.19921875,926400000.0
2011-05-18,23011.140625,23057.720703125,22924.4609375,22968.619140625,1067400000.0
2011-05-19,23163.380859375,23248.130859375,23031.599609375,23125.279296875,1146400000.0
2011-05-20,23199.390625,23242.630859375,23147.419921875,23215.619140625,798100000.0
2011-05-23,22711.01953125,22942.9609375,22691.330078125,22942.9609375,1487200000.0
2011-05-24,22730.779296875,22754.44921875,22631.130859375,22693.099609375,1007900000.0
2011-05-25,22747.279296875,22767.009765625,22519.66015625,22558.330078125,1231400000.0
2011-05-26,22900.7890625,22943.849609375,22796.130859375,22848.060546875,960500000.0
2011-05-27,23118.0703125,23150.599609375,22859.98046875,22939.94921875,1504600000.0
2011-05-30,23184.3203125,23257.849609375,23086.05078125,23117.80078125,792900000.0
2011-05-31,23684.130859375,23707.94921875,23371.48046875,23380.2890625,2140400000.0
2011-06-01,23626.4296875,23706.0,23598.390625,23686.76953125,1590500000.0
2011-06-02,23253.83984375,23317.7890625,23210.94921875,23280.05078125,1305500000.0
2011-06-03,22949.560546875,23338.759765625,22932.48046875,23338.759765625,1959500000.0
2011-06-06,22949.560546875,23338.759765625,22932.48046875,23338.759765625,1959500000.0
2011-06-07,22868.669921875,22928.9609375,22730.119140625,22762.2109375,1487300000.0
2011-06-08,22661.630859375,22757.619140625,22607.08984375,22757.619140625,2026100000.0
2011-06-09,22609.830078125,22647.30078125,22372.939453125,22628.130859375,2442700000.0
2011-06-10,22420.369140625,22674.80078125,22297.939453125,22641.619140625,1701300000.0
2011-06-13,22508.080078125,22508.5,22156.810546875,22172.609375,1273200000.0
2011-06-14,22496.0,22642.4609375,22298.470703125,22298.470703125,1502200000.0
2011-06-15,22343.76953125,22598.759765625,22327.0,22532.83984375,1261800000.0
2011-06-16,21953.109375,22065.4609375,21874.890625,22048.279296875,1876000000.0
2011-06-17,21695.259765625,21971.240234375,21628.330078125,21969.6796875,1985600000.0
2011-06-20,21599.509765625,21897.349609375,21508.76953125,21770.7890625,1395400000.0
2011-06-21,21850.58984375,21875.16015625,21656.060546875,21783.859375,2141300000.0
2011-06-22,21859.970703125,22047.849609375,21837.83984375,22044.16015625,1431600000.0
2011-06-23,21759.140625,21905.099609375,21632.869140625,21777.109375,1783700000.0
2011-06-24,22171.94921875,22182.75,21783.73046875,21843.759765625,1956000000.0
2011-06-27,22041.76953125,22099.2890625,21888.0390625,21888.0390625,1271900000.0
2011-06-28,22061.779296875,22206.08984375,21952.369140625,22168.9296875,1391600000.0
2011-06-29,22061.1796875,22237.099609375,22022.060546875,22229.83984375,1504700000.0
2011-06-30,22398.099609375,22464.05078125,22174.609375,22233.69921875,1686800000.0
2011-07-01,22398.099609375,22464.05078125,22174.609375,22233.69921875,1686800000.0
2011-07-04,22770.470703125,22817.5,22728.650390625,22813.25,1537400000.0
2011-07-05,22747.94921875,22821.75,22707.099609375,22821.75,1092900000.0
2011-07-06,22517.55078125,22737.5,22509.1796875,22645.349609375,9527800000.0
2011-07-07,22530.1796875,22707.369140625,22523.9296875,22587.5,1477600000.0
2011-07-08,22726.4296875,22835.029296875,22677.970703125,22706.240234375,1426600000.0
2011-07-11,22347.23046875,22598.619140625,22307.220703125,22598.619140625,1525100000.0
2011-07-12,21663.16015625,22092.5703125,21648.390625,22092.5703125,2384700000.0
2011-07-13,21926.880859375,21935.6796875,21718.810546875,21794.369140625,1668800000.0
2011-07-14,21940.19921875,21945.01953125,21747.44921875,21936.869140625,1670300000.0
2011-07-15,21875.380859375,21974.5703125,21774.94921875,21872.560546875,1260500000.0
2011-07-18,21804.75,22026.599609375,21727.9296875,21727.9296875,1224400000.0
2011-07-19,21902.400390625,21909.5390625,21611.16015625,21805.0,1419200000.0
2011-07-20,22003.689453125,22088.240234375,21871.9609375,22072.890625,1500900000.0
2011-07-21,21987.2890625,22090.55078125,21857.029296875,22058.630859375,1584800000.0
2011-07-22,22444.80078125,22449.109375,22231.599609375,22231.599609375,2047900000.0
2011-07-25,22293.2890625,22330.19921875,22217.400390625,22287.369140625,1334900000.0
2011-07-26,22572.080078125,22581.560546875,22262.4609375,22285.0390625,1753800000.0
2011-07-27,22541.689453125,22635.380859375,22469.1796875,22489.69921875,1484200000.0
2011-07-28,22570.740234375,22572.30078125,22231.0703125,22246.69921875,1485700000.0
2011-07-29,22440.25,22623.009765625,22323.16015625,22544.509765625,1287600000.0
2011-08-01,22663.369140625,22808.330078125,22651.0,22739.55078125,1443900000.0
2011-08-02,22421.4609375,22623.220703125,22387.919921875,22532.76953125,1587800000.0
2011-08-03,21992.720703125,22041.869140625,21882.779296875,22015.669921875,2262200000.0
2011-08-04,21884.740234375,22087.119140625,21725.669921875,22019.919921875,1548000000.0
2011-08-05,20946.140625,21017.720703125,20643.259765625,20939.400390625,3533700000.0
2011-08-08,20490.5703125,20572.509765625,20044.369140625,20409.009765625,2678400000.0
2011-08-09,19330.69921875,20158.55078125,18868.109375,19209.69921875,4636800000.0
2011-08-10,19783.669921875,20105.869140625,19672.66015625,19993.779296875,2935300000.0
2011-08-11,19595.140625,19728.880859375,19269.41015625,19319.4296875,2751700000.0
2011-08-12,19620.009765625,19955.8203125,19575.0,19955.8203125,2156200000.0
2011-08-15,20260.099609375,20264.330078125,19924.560546875,20056.779296875,1827200000.0
2011-08-16,20212.080078125,20431.859375,20140.310546875,20344.75,1776900000.0
2011-08-17,20289.029296875,20504.380859375,20214.720703125,20318.369140625,1562600000.0
2011-08-18,20016.26953125,20342.240234375,19969.2109375,20261.2109375,1568500000.0
2011-08-19,19399.919921875,19595.919921875,19314.419921875,19478.8203125,2110600000.0
2011-08-22,19486.869140625,19666.83984375,19047.640625,19465.30078125,2553700000.0
2011-08-23,19875.529296875,19893.369140625,19383.380859375,19476.470703125,1963500000.0
2011-08-24,19466.7890625,19876.669921875,19452.650390625,19863.109375,1680600000.0
2011-08-25,19752.48046875,19803.279296875,19638.869140625,19744.51953125,1819700000.0
2011-08-26,19582.880859375,19919.919921875,19549.529296875,19733.7109375,2063700000.0
2011-08-29,19865.109375,19919.33984375,19749.400390625,19883.060546875,1898700000.0
2011-08-30,20204.169921875,20341.119140625,20071.51953125,20203.55078125,6806000000.0
2011-08-31,20534.849609375,20556.9296875,20168.9296875,20256.33984375,3563400000.0
2011-09-01,20585.330078125,20975.30078125,20572.970703125,20790.220703125,2665600000.0
2011-09-02,20212.91015625,20580.810546875,20178.669921875,20557.919921875,1751800000.0
2011-09-05,19616.400390625,19830.5,19567.76953125,19830.5,1887200000.0
2011-09-06,19710.5,19727.890625,19290.400390625,19374.919921875,1813500000.0
2011-09-07,20048.0,20069.75,19785.2890625,19836.25,1706700000.0
2011-09-08,19912.8203125,20159.2890625,19799.490234375,20159.2890625,1893100000.0
2011-09-09,19866.630859375,20088.80078125,19808.94921875,19997.890625,1301300000.0
2011-09-12,19030.5390625,19303.740234375,18989.439453125,19264.6796875,1900600000.0
2011-09-13,19030.5390625,19303.740234375,18989.439453125,19264.6796875,1900600000.0
2011-09-14,19045.439453125,19248.640625,18627.650390625,19216.2890625,2449200000.0
2011-09-15,19181.5,19269.41015625,18935.080078125,19186.759765625,1916800000.0
2011-09-16,19455.310546875,19652.529296875,19454.740234375,19545.5,2492900000.0
2011-09-19,18917.94921875,19247.58984375,18876.060546875,19247.58984375,1576200000.0
2011-09-20,19014.80078125,19055.16015625,18732.75,19008.609375,1800500000.0
2011-09-21,18824.169921875,19023.5703125,18698.900390625,18891.5,1874700000.0
2011-09-22,17911.94921875,18296.80078125,17859.310546875,18296.80078125,2672500000.0
2011-09-23,17668.830078125,17813.5703125,17373.41015625,17585.7890625,3973000000.0
2011-09-26,17407.80078125,17734.83984375,16999.5390625,17634.419921875,3000700000.0
2011-09-27,18130.55078125,18136.01953125,17769.060546875,17818.970703125,2660500000.0
2011-09-28,18011.060546875,18101.26953125,17843.94921875,17962.490234375,2514600000.0
2011-09-29,18011.060546875,18101.26953125,17843.94921875,17962.490234375,2514600000.0
2011-09-30,17592.41015625,17946.240234375,17502.080078125,17946.240234375,3583100000.0
2011-10-03,16822.150390625,17179.19921875,16717.140625,17179.19921875,3227000000.0
2011-10-04,16250.26953125,16840.91015625,16170.349609375,16731.580078125,2858400000.0
2011-10-05,16250.26953125,16840.91015625,16170.349609375,16731.580078125,2858400000.0
2011-10-06,17172.279296875,17179.9296875,16849.44921875,16975.0,3071200000.0
2011-10-07,17707.009765625,17800.720703125,17505.380859375,17540.720703125,2463300000.0
2011-10-10,17711.060546875,17859.349609375,17437.83984375,17853.259765625,1782400000.0
2011-10-11,18141.58984375,18456.16015625,18041.69921875,18441.869140625,3122900000.0
2011-10-12,18329.4609375,18411.76953125,17804.560546875,17990.560546875,2169100000.0
2011-10-13,18757.810546875,18758.740234375,18453.05078125,18601.650390625,2336900000.0
2011-10-14,18501.7890625,18665.94921875,18367.849609375,18639.4296875,1491100000.0
2011-10-17,18873.990234375,18908.169921875,18675.810546875,18808.66015625,1626900000.0
2011-10-18,18076.4609375,18411.400390625,17963.259765625,18411.400390625,2198100000.0
2011-10-19,18309.220703125,18426.2890625,18203.990234375,18400.330078125,1373200000.0
2011-10-20,17983.099609375,18198.119140625,17782.0,18198.119140625,1266000000.0
2011-10-21,18025.720703125,18082.4296875,17926.2890625,18034.19921875,1068800000.0
2011-10-24,18771.8203125,18826.849609375,18435.41015625,18444.16015625,1951500000.0
2011-10-25,18968.19921875,18981.5703125,18801.419921875,18867.509765625,1901000000.0
2011-10-26,19066.5390625,19106.740234375,18705.080078125,18727.9609375,1680800000.0
2011-10-27,19688.69921875,19693.189453125,19046.470703125,19067.58984375,3148400000.0
2011-10-28,20019.240234375,20272.380859375,19972.240234375,20152.220703125,3745500000.0
2011-10-31,19864.869140625,20155.619140625,19699.330078125,20027.720703125,1747600000.0
2011-11-01,19369.9609375,19698.990234375,19322.599609375,19461.080078125,1764800000.0
2011-11-02,19733.7109375,19745.48046875,19024.0703125,19091.849609375,1963000000.0
2011-11-03,19242.5,19541.119140625,19142.33984375,19418.8203125,2140900000.0
2011-11-04,19842.7890625,19981.51953125,19773.310546875,19922.76953125,2257600000.0
2011-11-07,19677.890625,19977.08984375,19649.5703125,19894.220703125,1620000000.0
2011-11-08,19678.470703125,19914.919921875,19659.939453125,19848.5,1464900000.0
2011-11-09,20014.4296875,20173.140625,19967.169921875,20067.380859375,1943900000.0
2011-11-10,18963.890625,19199.080078125,18945.580078125,19091.400390625,2485600000.0
2011-11-11,19137.169921875,19206.33984375,19028.310546875,19143.580078125,1279500000.0
2011-11-14,19508.1796875,19640.6796875,19496.16015625,19600.369140625,1683800000.0
2011-11-15,19348.439453125,19420.060546875,19240.349609375,19305.279296875,5166600000.0
2011-11-16,18960.900390625,19483.099609375,18768.669921875,19483.099609375,1615200000.0
2011-11-17,18817.470703125,18958.970703125,18657.740234375,18686.169921875,2567700000.0
2011-11-18,18491.23046875,18561.0390625,18398.9609375,18561.0390625,1662300000.0
2011-11-21,18225.849609375,18293.939453125,18054.23046875,18213.720703125,1367000000.0
2011-11-22,18251.58984375,18355.119140625,18017.5,18225.48046875,1961300000.0
2011-11-23,17864.4296875,17964.400390625,17838.740234375,17954.580078125,1582400000.0
2011-11-24,17935.099609375,17997.0703125,17657.689453125,17657.689453125,1402000000.0
2011-11-25,17689.48046875,17827.810546875,17613.19921875,17658.779296875,944800000.0
2011-11-28,18037.810546875,18095.19921875,17954.189453125,18019.2109375,1142300000.0
2011-11-29,18256.19921875,18372.44921875,18053.919921875,18225.099609375,1726100000.0
2011-11-30,17989.349609375,18192.2890625,17860.80078125,18192.2890625,3420100000.0
2011-12-01,19002.259765625,19050.560546875,18868.3203125,19033.9609375,3561500000.0
2011-12-02,19040.390625,19151.650390625,18878.310546875,18977.19921875,2307800000.0
2011-12-05,19179.689453125,19188.859375,18972.900390625,19117.890625,1604800000.0
2011-12-06,18942.23046875,19038.48046875,18818.6796875,19011.810546875,1252300000.0
2011-12-07,19240.580078125,19242.80078125,19009.4296875,19114.01953125,1846600000.0
2011-12-08,19107.810546875,19137.560546875,18956.41015625,19112.330078125,1297800000.0
2011-12-09,18586.23046875,18840.9296875,18511.419921875,18721.16015625,1661900000.0
2011-12-12,18575.66015625,18919.419921875,18508.119140625,18853.3203125,1168000000.0
2011-12-13,18447.169921875,18465.390625,18297.66015625,18327.44921875,1049700000.0
2011-12-14,18354.4296875,18476.150390625,18280.669921875,18301.05078125,1203300000.0
2011-12-15,18026.83984375,18133.939453125,17895.150390625,18122.73046875,1711800000.0
2011-12-16,18285.390625,18390.41015625,18025.599609375,18025.599609375,2209500000.0
2011-12-19,18070.2109375,18092.349609375,17821.51953125,18053.640625,1392900000.0
2011-12-20,18080.19921875,18270.69921875,18010.259765625,18044.75,1196500000.0
2011-12-21,18416.44921875,18473.189453125,18288.650390625,18462.640625,1424500000.0
2011-12-22,18378.23046875,18388.009765625,18238.380859375,18356.869140625,903900000.0
2011-12-23,18629.169921875,18636.75,18539.58984375,18589.6796875,965400000.0
2011-12-26,18629.169921875,18636.75,18539.58984375,18589.6796875,965400000.0
2011-12-27,18629.169921875,18636.75,18539.58984375,18589.6796875,965400000.0
2011-12-28,18518.669921875,18621.5,18461.970703125,18621.5,862700000.0
2011-12-29,18397.919921875,18409.119140625,18293.810546875,18329.609375,1205200000.0
2011-12-30,18434.390625,18506.26953125,18415.849609375,18489.0390625,837200000.0
2012-01-02,18434.390625,18506.26953125,18415.849609375,18489.0390625,837200000.0
2012-01-03,18877.41015625,18886.119140625,18724.169921875,18770.640625,1247600000.0
2012-01-04,18727.310546875,18970.599609375,18687.939453125,18970.599609375,1169200000.0
2012-01-05,18813.41015625,18821.08984375,18723.279296875,18753.380859375,1035400000.0
2012-01-06,18593.060546875,18784.859375,18506.580078125,18784.859375,1434100000.0
2012-01-09,18865.720703125,18884.259765625,18302.83984375,18588.359375,1381000000.0
2012-01-10,19004.279296875,19086.529296875,18858.5703125,18948.119140625,1994800000.0
2012-01-11,19151.939453125,19175.849609375,18983.140625,19071.900390625,2037300000.0
2012-01-12,19095.380859375,19261.2890625,19050.94921875,19112.759765625,1791600000.0
2012-01-13,19204.419921875,19232.2109375,19073.1796875,19232.2109375,2018500000.0
2012-01-16,19012.19921875,19070.740234375,18985.75,19070.740234375,1354800000.0
2012-01-17,19627.75,19640.279296875,19173.2890625,19185.849609375,2590200000.0
2012-01-18,19686.919921875,19726.83984375,19577.0703125,19651.58984375,1947200000.0
2012-01-19,19942.94921875,19956.5390625,19776.3203125,19842.4609375,2497500000.0
2012-01-20,20110.369140625,20161.720703125,19927.880859375,20161.720703125,1966400000.0
2012-01-23,20110.369140625,20161.720703125,19927.880859375,20161.720703125,1966400000.0
2012-01-24,20110.369140625,20161.720703125,19927.880859375,20161.720703125,1966400000.0
2012-01-25,20110.369140625,20161.720703125,19927.880859375,20161.720703125,1966400000.0
2012-01-26,20439.140625,20453.470703125,20301.58984375,20453.470703125,2041600000.0
2012-01-27,20501.669921875,20590.80078125,20384.05078125,20443.4609375,1809700000.0
2012-01-30,20160.41015625,20518.0,20144.94921875,20518.0,2136700000.0
2012-01-31,20390.490234375,20465.890625,20219.26953125,20326.490234375,2386800000.0
2012-02-01,20333.369140625,20534.220703125,20269.509765625,20394.669921875,1499500000.0
2012-02-02,20739.44921875,20761.69921875,20564.970703125,20638.9609375,2100100000.0
2012-02-03,20756.98046875,20796.740234375,20639.490234375,20680.7109375,1663300000.0
2012-02-06,20709.939453125,21015.55078125,20633.130859375,21015.55078125,1900900000.0
2012-02-07,20699.189453125,20881.849609375,20649.26953125,20808.05078125,1519300000.0
2012-02-08,21018.4609375,21023.330078125,20755.73046875,20827.890625,1739200000.0
2012-02-09,21010.009765625,21053.060546875,20787.83984375,20922.2890625,2208100000.0
2012-02-10,20783.859375,21002.330078125,20703.7890625,20986.25,1997900000.0
2012-02-13,20887.400390625,20969.80078125,20673.9609375,20718.80078125,1515500000.0
2012-02-14,20917.830078125,20947.94921875,20813.529296875,20845.240234375,1174500000.0
2012-02-15,21365.23046875,21403.279296875,20933.390625,20993.580078125,2038800000.0
2012-02-16,21277.279296875,21317.720703125,21157.55078125,21266.509765625,1548000000.0
2012-02-17,21491.619140625,21546.73046875,21381.689453125,21503.58984375,1590300000.0
2012-02-20,21424.7890625,21760.33984375,21393.48046875,21760.33984375,1855300000.0
2012-02-21,21478.720703125,21480.33984375,21221.390625,21434.310546875,1547200000.0
2012-02-22,21549.279296875,21569.740234375,21302.189453125,21339.01953125,1377300000.0
2012-02-23,21380.990234375,21428.5,21325.560546875,21356.529296875,1125600000.0
2012-02-24,21406.859375,21468.9296875,21292.400390625,21438.970703125,1386300000.0
2012-02-27,21217.859375,21589.01953125,21076.51953125,21381.66015625,1611000000.0
2012-02-28,21568.73046875,21583.0703125,21273.990234375,21303.390625,1614400000.0
2012-02-29,21680.080078125,21716.759765625,21525.91015625,21643.849609375,1557400000.0
2012-03-01,21387.9609375,21641.140625,21338.2890625,21578.189453125,1377700000.0
2012-03-02,21562.259765625,21623.240234375,21531.9296875,21618.150390625,1592400000.0
2012-03-05,21265.310546875,21578.759765625,21230.609375,21518.029296875,1255400000.0
2012-03-06,20806.25,21173.740234375,20789.359375,21173.740234375,3940600000.0
2012-03-07,20627.779296875,20732.869140625,20521.9609375,20521.9609375,2211800000.0
2012-03-08,20900.73046875,20909.7109375,20681.08984375,20722.94921875,1592300000.0
2012-03-09,21086.0,21209.7890625,20917.6796875,20930.9296875,1399900000.0
2012-03-12,21134.1796875,21170.55078125,20924.359375,21073.58984375,1130200000.0
2012-03-13,21339.69921875,21427.119140625,21261.3203125,21279.41015625,1360800000.0
2012-03-14,21307.890625,21638.3203125,21263.01953125,21564.2109375,1924500000.0
2012-03-15,21353.529296875,21368.48046875,21162.169921875,21323.060546875,1320800000.0
2012-03-16,21317.849609375,21438.619140625,21253.390625,21350.25,1537000000.0
2012-03-19,21317.849609375,21438.619140625,21253.390625,21350.25,1537000000.0
2012-03-20,20888.240234375,21183.0390625,20786.689453125,21183.0390625,1707900000.0
2012-03-21,20856.630859375,20993.48046875,20756.029296875,20948.130859375,1512300000.0
2012-03-22,20901.560546875,20978.490234375,20801.7890625,20886.119140625,1173600000.0
2012-03-23,20668.80078125,20742.69921875,20596.890625,20740.560546875,1571100000.0
2012-03-26,20668.859375,20776.359375,20580.720703125,20672.369140625,1433100000.0
2012-03-27,21046.91015625,21063.380859375,20896.189453125,20921.80078125,1531100000.0
2012-03-28,20885.419921875,20989.580078125,20798.08984375,20959.98046875,1502800000.0
2012-03-29,20609.390625,20720.33984375,20527.259765625,20720.33984375,1671500000.0
2012-03-30,20555.580078125,20566.08984375,20374.029296875,20380.060546875,1905300000.0
2012-04-02,20522.259765625,20662.970703125,20417.689453125,20662.970703125,1073400000.0
2012-04-03,20790.98046875,20816.08984375,20588.19921875,20704.150390625,1371800000.0
2012-04-04,20790.98046875,20816.08984375,20588.19921875,20704.150390625,1371800000.0
2012-04-05,20593.0,20670.19921875,20404.150390625,20479.26953125,1406900000.0
2012-04-06,20593.0,20670.19921875,20404.150390625,20479.26953125,1406900000.0
2012-04-09,20593.0,20670.19921875,20404.150390625,20479.26953125,1406900000.0
2012-04-10,20356.240234375,20472.9609375,20297.390625,20387.4296875,1243800000.0
2012-04-11,20140.669921875,20188.560546875,20035.6796875,20092.9609375,1291400000.0
2012-04-12,20327.3203125,20360.48046875,20138.01953125,20179.720703125,1535800000.0
2012-04-13,20701.0390625,20719.0390625,20574.349609375,20640.5,2071100000.0
2012-04-16,20610.640625,20625.44921875,20514.08984375,20516.08984375,5036300000.0
2012-04-17,20562.310546875,20678.0390625,20392.5703125,20678.0390625,1489100000.0
2012-04-18,20780.73046875,20862.3203125,20715.939453125,20800.2109375,1485000000.0
2012-04-19,20995.009765625,20995.009765625,20767.4609375,20767.4609375,1119700000.0
2012-04-20,21010.640625,21076.4296875,20881.619140625,20933.26953125,1079300000.0
2012-04-23,20624.390625,20970.9609375,20624.390625,20970.9609375,1192100000.0
2012-04-24,20677.16015625,20771.7890625,20534.130859375,20606.169921875,1280600000.0
2012-04-25,20646.2890625,20751.8203125,20584.98046875,20751.5390625,1060600000.0
2012-04-26,20809.7109375,20826.91015625,20674.939453125,20753.1796875,1113100000.0
2012-04-27,20741.44921875,20929.9609375,20648.76953125,20916.080078125,1549800000.0
2012-04-30,21094.2109375,21105.5703125,20889.76953125,20889.76953125,1353100000.0
2012-05-01,21094.2109375,21105.5703125,20889.76953125,20889.76953125,1353100000.0
2012-05-02,21309.080078125,21385.30078125,21237.169921875,21245.48046875,1550200000.0
2012-05-03,21249.529296875,21256.810546875,21153.630859375,21209.439453125,7112400000.0
2012-05-04,21086.0,21170.640625,21061.140625,21107.189453125,1367400000.0
2012-05-07,20536.650390625,20674.44921875,20477.859375,20658.41015625,2201000000.0
2012-05-08,20484.75,20647.380859375,20399.380859375,20647.380859375,1480400000.0
2012-05-09,20330.640625,20371.66015625,20257.609375,20361.55078125,1797900000.0
2012-05-10,20227.279296875,20375.0390625,20091.6796875,20313.970703125,1721000000.0
2012-05-11,19964.630859375,20083.26953125,19901.41015625,20083.26953125,1624700000.0
2012-05-14,19735.0390625,20044.689453125,19715.509765625,20037.51953125,1730100000.0
2012-05-15,19894.310546875,19923.189453125,19639.849609375,19702.5390625,1867700000.0
2012-05-16,19259.830078125,19655.33984375,19181.189453125,19655.33984375,2066100000.0
2012-05-17,19200.9296875,19452.30078125,19139.73046875,19369.4296875,1789900000.0
2012-05-18,18951.849609375,18985.4296875,18622.310546875,18787.0,2373200000.0
2012-05-21,18922.3203125,18953.6796875,18796.689453125,18902.0,1236200000.0
2012-05-22,19039.150390625,19182.66015625,19002.640625,19061.419921875,1470100000.0
2012-05-23,18786.189453125,18845.83984375,18661.48046875,18842.3203125,1478200000.0
2012-05-24,18666.400390625,18835.810546875,18654.759765625,18755.08984375,1400700000.0
2012-05-25,18713.41015625,18778.439453125,18577.08984375,18734.380859375,1576500000.0
2012-05-28,18800.990234375,18858.3203125,18672.3203125,18672.3203125,1267900000.0
2012-05-29,19055.4609375,19058.470703125,18735.5,18735.5,1512900000.0
2012-05-30,18690.220703125,18897.119140625,18604.44921875,18897.119140625,1934300000.0
2012-05-31,18629.51953125,18657.900390625,18378.140625,18470.76953125,4197800000.0
2012-06-01,18558.33984375,18726.439453125,18487.66015625,18498.91015625,1859900000.0
2012-06-04,18185.58984375,18249.609375,18056.400390625,18249.609375,1607400000.0
2012-06-05,18259.029296875,18412.01953125,18223.130859375,18373.220703125,1373500000.0
2012-06-06,18520.529296875,18521.5703125,18320.609375,18349.6796875,1637200000.0
2012-06-07,18678.2890625,18845.5703125,18624.4296875,18825.5,1549600000.0
2012-06-08,18502.33984375,18797.939453125,18461.1796875,18797.939453125,2547100000.0
